sample_id,irrigation_water_l_ha,fertilizer_n_kg_ha,fertilizer_p_kg_ha,fertilizer_k_kg_ha,energy_kwh_ha,land_area_ha,crop_type,crop_yield_t_ha
219,726.9749544685269,106.13354338414786,26.707231499164234,64.9529966630015,133.36923314822127,2.94132224373289,wheat,2.5811866457335437
220,894.1235242483259,86.50735610780046,45.99601879270824,22.25751734905034,362.29246911661005,7.781475921790106,maize,2.7016352469561964
221,937.355437187924,80.60381602037685,55.31965193572006,25.703772564825215,292.2124257544067,1.537503037473983,rice,3.991695643881175
222,585.2722035385461,11.120216396597183,49.64566302832868,13.223585545720375,90.11935220958838,9.571550526815361,cotton,1.3886731119693299
223,1270.702659271954,38.4189283343387,10.807098019873221,59.29661875920851,381.1869952518649,0.6089353022672666,wheat,2.4041979906882047
224,1870.9295612250291,77.7542067722744,10.17261493014658,30.173681210905556,213.8678496068136,4.164739865604307,maize,3.578689041814233
225,1868.0128599400266,13.30388012655964,48.120003743208244,18.526371254777523,184.1557889414133,1.7799091123946473,soybean,1.7520403173110675
226,1335.6528213583986,52.08516448495948,39.38422358101977,26.168399035477414,387.90311847041016,8.889414477600003,soybean,2.169877700086215
227,1555.1529660002702,115.2747445237957,46.34730603364702,31.29213882344897,103.70016068374102,6.450996803695122,cotton,1.2395270700431071
228,1365.0842062799506,40.530431205064886,11.107362864221464,48.4268402250015,54.79327375517631,2.1478659800613418,wheat,2.610335744909865
229,953.3114973997245,101.41123318527337,17.59896371005589,27.644204652652647,82.98681092760623,5.473652336128515,rice,2.717362030968972
230,753.4857970190808,38.611967613406165,51.71402807093757,64.04771556794788,179.30546368762307,6.362411891421336,cotton,0.9555050692399052
231,1923.4991034331943,76.12598304685623,58.01652363897803,20.776498503809158,89.73258723797696,9.683651449736177,soybean,1.5112925283050331
232,515.1093154796465,110.41777713881551,53.95931510506744,49.23858725209489,376.2864636907769,1.1052682522968473,cotton,0.7613204189503004
233,967.6089852509781,100.50963142716735,46.99192303258366,43.04400095039975,367.4705339262664,2.2372767181506177,cotton,0.5892721637023621
234,457.90521601073715,38.473549055388446,16.7016081790981,68.31468125303694,357.7752075325973,3.3460375749314024,cotton,0.7307937529700638
235,927.4686902099271,14.279278585518535,9.988128537765194,46.05144045665731,187.66795137549454,1.86065249198598,cotton,0.8505349634433617
236,1349.565278285829,14.329775363881044,19.17995782207815,38.43624656414036,161.2112704092287,7.604651891885997,rice,4.208569638097278
237,423.0357197752021,80.2564659374386,24.795842243979838,61.42681104877071,96.4041579570777,5.175294023648578,maize,2.6853770460314164
238,446.1913973843757,22.20746327359857,27.733926861206562,72.9277595562422,242.4093543921235,7.041779853072759,maize,2.067047746409705
239,695.9969772991782,50.6531998524319,24.642194911934283,38.92615751473447,149.1648363976224,1.225341816070653,rice,2.339880307649284
240,1979.760084364059,114.94454727877319,15.16624916256992,33.956380750296404,397.91928103072894,1.297666663105499,cotton,1.0829885491724849
241,555.4532602069957,66.19993159250743,46.99859260865111,73.48167186811432,372.55782347354847,0.7624252634815566,rice,2.7800961151383814
242,649.3509846209429,46.76377083677426,31.67808558639783,61.63699649536012,247.37857411418176,3.2727174118415183,rice,2.755989267304056
243,1875.4940280796854,76.33449777481503,47.75259876578481,27.76197577128519,233.59318560095537,7.402046437458824,wheat,2.2260796214140326
244,1792.1614488415594,23.330111329265,41.959327931782894,25.629073541905527,227.10792611979141,8.983908695581823,soybean,2.2590665778693246
245,1229.6047962148764,62.23605152757981,34.35967335726822,57.726709649570964,73.63460504617741,8.0500668969532,wheat,1.9356845173106796
246,950.9139698825944,49.9815203499247,27.892123162466955,20.565777757721076,223.20707458693147,1.6184358555587042,rice,2.4796108317051613
247,1029.8508751245274,94.50262631654182,55.91436366588688,14.197865030762054,149.87698689895348,2.5471583789722585,wheat,2.70076469038086
248,533.9759937427482,19.480362680939997,27.427862287321545,58.34755808680535,69.0954274331948,6.9841712848876725,rice,3.25066868766713
249,1115.6221958657302,54.82591427165894,38.00611708728374,59.62667674614329,106.63388263822279,7.6457752521130145,maize,4.179535199629534
250,833.6703064123926,98.00849882688188,44.54947932352504,44.86140102325365,73.55243287072945,2.1531036130573105,soybean,2.297346526229507
251,525.9032886560831,58.80860491974974,14.810107226273892,26.572314923942713,292.3709560822233,1.3227807174874051,cotton,0.9253626823491179
252,623.3470536198537,96.77347674430142,11.190989717457299,70.33382634559422,81.90736059192875,4.052508882086886,wheat,2.3142157092324673
253,1679.3122553108394,28.387906878336377,25.20595731758759,47.64614920997486,339.3423201749089,8.186777502208091,cotton,1.5599298208099632
254,1795.2461271472537,90.64018652632144,58.40030931579517,55.36309660579932,359.10871110952394,2.4264353184054617,maize,3.16695856218335
255,984.7090331701942,66.64371397301514,30.14352513648232,72.30082955532748,389.21063553559156,3.6638113027414088,cotton,1.2946525651418
256,1627.8547186105263,112.71718998375171,6.000321010646941,69.18108514987398,124.48270374986078,1.783559302521784,soybean,1.2977579559347192
257,1797.6462379273191,67.16028710210023,33.97065821296022,59.37877692179554,213.0939498530915,9.75432690506882,cotton,1.2307023392925074
258,1741.8339122740801,80.84815450369749,19.948130287819396,25.469060818183273,381.97833260547935,0.9278073226260719,soybean,1.8353113293411112
259,503.9115504164034,102.1603954164714,44.74899183482092,20.06450674398968,166.2787512835308,5.130555529803395,cotton,0.794650372953326
260,839.0639397296309,62.96534010124583,45.80344754862798,49.994426239608494,194.03882205353602,8.694713324199693,wheat,1.9661727511537708
261,1534.1027940215486,101.25264143010858,45.099918705282334,55.39608953498539,387.4711492407533,2.4088379692360675,wheat,2.4361318008105055
262,948.2632831250703,72.46926444006455,48.277031279048884,47.412322735072344,324.24435060347326,8.218974061605266,wheat,2.1536832460616293
263,1296.3410384357817,58.63898175866996,53.17101166211955,60.827634367495186,380.79321367725004,6.944847971150078,rice,3.255652825033865
264,1851.7740656308035,81.0159664784954,25.256475054048185,46.833120460070354,95.18643487101347,2.940583845935473,wheat,2.074610757519295
265,405.9197294792689,57.25904078989137,50.34945210818067,46.36653133064733,73.38881145619217,9.747480683052634,maize,2.529061793347448
266,1928.460489516329,75.84079517104774,27.441778258910013,55.921145065066085,372.2513205782969,7.609402142652536,maize,2.8950197951022814
267,1235.5903206459332,79.18334596800977,55.269208976511976,46.273062913491984,291.22930234747196,5.746491896551834,wheat,2.11195752877255
268,1935.0235614117178,28.9063862716373,59.11222764494277,50.03419122707607,370.6677761954662,2.161882803686005,soybean,2.4802740052566117
269,1292.7553307905205,46.55197756934783,27.804089538039065,29.190330489161035,245.10808507724389,6.31337920194497,wheat,2.173338696635176
270,1282.8356208637906,38.283033577106735,51.816918658181734,35.7983760005872,133.05438090471102,5.390942126305726,rice,3.282528480233007
271,1610.3145774114687,15.46077196831384,52.79941374813725,16.712421720502338,289.4989844158557,5.204724275096956,cotton,1.253292985410919
272,1560.2645459628045,52.07520032882603,50.75612804085494,20.908728376845445,104.92236228887168,1.7501442888400023,cotton,1.4310571705757162
273,731.4026086613437,79.78893418920643,55.42754612093554,26.753298719592816,275.71705387772204,0.5366530334893702,soybean,2.043070278393484
274,1665.8347150319237,44.699603124663334,10.110817234561772,47.35210214377826,189.3798675720065,2.684806524883806,cotton,1.2548835462113321
275,937.4055705345347,74.61105918516894,57.59771295641968,35.45272268195841,396.14940730730285,9.675170160980567,soybean,2.180328387365964
276,1594.6281271687776,105.73291051108357,22.184497182176308,41.17088321006199,145.41650702183196,9.075833232030572,soybean,2.1337005346663536
277,696.4457258864029,75.83051238709378,14.063432250330434,47.77913629027255,339.33495346176915,8.611096306220285,cotton,0.9725767240197336
278,1533.2812501555277,36.470150082533834,21.872079593735357,77.62673189224284,287.6830101116659,1.1150167072042514,soybean,1.75426823152333
279,1211.9685144063735,31.02202178450961,31.863618930265567,74.75039062108755,171.6028002334438,8.191410245255348,wheat,2.3302592290551445
280,693.5267679845216,46.201609062487876,10.200674638062264,28.00530391382385,195.5235988134321,7.114250273113106,soybean,1.7826819212782135
281,1287.6524261700615,80.96286893372952,36.81597833437844,54.29690097704405,312.17901446181634,1.362620130934478,cotton,1.2065506544052458
282,563.5210649801302,21.194115626389937,20.93217538585116,29.958524206152667,118.57499129162373,9.378657104612431,rice,2.4117606719428046
283,1020.9797192761645,11.0409753336518,44.70757498419252,59.01902124029368,164.42847189826426,5.208694287773103,rice,2.4762044097814027
284,1456.6821245587944,98.87476136445002,40.10818869333014,32.80819756541802,397.547993238459,1.897965379866944,rice,3.3448617658258915
285,789.9083545551479,70.7431252570746,7.417016144130109,14.500721115317821,390.0881135786278,5.155641914299106,maize,3.8305735729971473
286,1833.511883681816,45.20288476828642,53.819343995044555,70.18086301519531,388.9405709629037,9.082729995535145,maize,3.8468442297951735
287,1578.1885492288477,62.163235834763995,43.6593337820865,49.93271618587722,97.6487808234739,4.080377147051215,cotton,1.3519808522902093
288,500.5631850920389,116.72668757242907,8.020382992994346,76.78991353609969,319.54745968565476,7.816186349043397,maize,2.720329144897596
289,1183.3572900860531,18.444506361674236,38.370644270108755,34.120863457041864,247.47331246761496,7.6704107617911905,maize,2.9161792506516386
290,1647.4992381877682,42.921600730646006,37.91633997952587,30.194599765852654,378.3701042926565,9.221526403328388,soybean,2.2958118239084566
291,550.3034239814518,82.80513201273006,12.056822346663521,23.042056920725543,272.8974635383621,5.154067694359747,cotton,1.128357196065792
292,751.5503521053336,21.237088965199725,42.967335572763275,35.172146277162696,327.15035297881224,5.522178504085556,maize,3.205347648203342
293,912.4647069793263,23.343620712944947,30.83010811027462,74.82415934060307,321.66258218939714,5.889421916466217,wheat,1.7307687954705668
294,977.0614532575166,16.64664170259108,28.41493071726947,34.4672864137558,288.59927889023936,3.980938669324652,soybean,1.3165469077578544
295,427.58622030272716,60.03050743020266,14.994390502720695,13.410586341505102,306.8885242503525,1.1398305117251326,soybean,1.4419032471156594
296,1033.4420864748656,39.83005257972428,11.151266047023018,11.658670103130504,96.48751569195605,6.069868630862135,maize,2.622043422093978
297,1214.7902522565169,95.79087337291767,31.175672654177703,16.856687328686156,54.31219667677845,9.845861106378335,soybean,1.5373778690925477
298,922.2964539624443,111.07406735037323,45.86160336883312,18.864369016392576,348.12621528168273,1.6015942108246324,cotton,1.0686871495503176
299,813.6927742020232,17.722260676940415,52.256833814519425,78.30689451963795,387.60938993302693,6.91559701711415,maize,2.290074784917473
300,630.397781436886,71.11674241119482,31.056642629962198,28.89964294134535,309.15918094318107,1.9137439102770577,maize,2.553844825474697
301,1639.9364902731472,57.00588570610611,27.91925331014837,29.385686264981025,78.82642815550501,4.994241506948182,soybean,2.025839309416576
302,1584.5310427576837,109.90054174686853,16.12323971610939,64.40286352300222,136.6133201493728,3.604335060582972,rice,2.9449658703359654
303,1769.290420596068,62.64129556087251,36.64909861745419,53.676671025192405,189.68425450080602,3.7162080683384557,cotton,1.4835377661262963
304,760.9332211860803,97.84803827767206,34.85839064137896,58.137414468531375,196.95224887892405,2.015627087908187,wheat,1.8385667297062582
305,1288.9481274518366,25.67350307630641,54.94640118251176,14.218516567477007,272.7157116726181,6.935945742194166,maize,2.9393214755072097
306,1458.9342981637878,15.499797773464772,13.687584823068004,60.71631397464846,303.61494647735856,5.272326696651307,soybean,1.9302751720838809
307,1153.2995812894783,25.999506089468852,45.609438291640245,57.79254526001796,156.94391489095386,1.5793389788248144,wheat,1.6808894696440309
308,1312.125086237638,42.76308802740091,55.40450412818596,72.21431432482672,83.88213335827632,3.1043792877355263,soybean,2.438926075004713
309,1051.4695625287102,86.39170664298037,43.690688924611095,72.17049671777062,138.9329234559886,8.02520216621963,rice,2.804466299021976
310,531.710538070651,100.90936475587256,35.66106031626977,40.21428622505389,353.23739745051085,5.298952897349859,rice,3.20534925206289
311,1772.9638208106737,55.28786576746816,20.413108503567734,40.35993318669831,247.00659460756034,4.7675146955980905,wheat,3.027344088400103
312,1455.066608529834,98.9098690373689,59.777594685242875,57.64509743277376,192.32248241562755,9.787333212503617,maize,3.7403545088043955
313,863.8182681135289,92.4358229871057,10.062104340219282,73.23570907706821,266.5384668747771,2.376084124673164,soybean,1.5631623532877452
314,566.3609517779997,83.27766540951082,30.19302712579958,17.806165606378755,398.17894551670497,9.10632889933225,wheat,2.5418496445958794
315,1592.7885385892234,108.13981196507171,31.752335410617004,54.79814846850902,138.0817519713895,2.1335356764173397,soybean,1.8380976614889781
316,1047.1303320433365,70.73722076067307,14.882746917011874,71.96006893133583,240.53422439360654,6.6819492966801235,rice,3.898303206078175
317,895.5354511632407,94.28823718871182,39.51144771253927,79.97963182032575,351.962353798058,3.6693206822597517,wheat,2.2302986337720108
318,1327.5178591105055,96.40361324405828,38.16545519165235,32.47614360756535,190.58158746570612,6.809454221211626,cotton,0.9586373446111054
319,1074.071487197492,114.21137168765345,11.380241959531123,77.61001809320135,88.18778835608501,4.087978709876179,cotton,0.944183078640146
320,1378.4961901422946,110.32580591396255,23.946041351082314,64.23375263350235,63.273930779716125,3.5501124808666598,maize,2.4457525082582907
321,1964.288980489724,33.026557908243845,18.72026066164708,36.00497820994056,259.8963484473528,2.1018437216533283,soybean,2.442904056063774
322,679.3943863201779,66.83058351008867,27.90059342784029,27.57064350674214,108.36840725676355,7.547186056246291,wheat,2.5655770528070785
323,1956.8077763303997,79.24220967063495,34.20938351263415,77.48721231334835,104.3569377177466,1.64554114834504,rice,3.658834174150332
324,1482.7685755207547,108.48672899516319,58.83614207324888,69.71159032068456,98.95097944672099,5.648210003958426,rice,3.3776058455883833
325,865.4407442199788,54.378452783616666,31.500253183757746,56.67970905862578,279.1881089657902,5.049804850867768,wheat,2.1316031434218576
326,1856.6345871834783,70.71108119996117,59.820504610071474,39.12747014134575,239.81018706371125,2.0564519975993267,rice,3.3203597668730844
327,1501.2297512883074,98.8562212913196,49.12062330150887,15.32144727129619,132.75408184171044,3.6274148993685493,wheat,3.3146594188278904
328,556.0200598753897,45.59944633006788,52.75189911072567,22.16715025050034,162.52388208652042,8.216860902771895,wheat,2.5081676875830134
329,1961.5015539849078,20.88403949796504,50.33119060028663,15.149114428289986,140.5065017461917,3.6940591609196174,rice,3.7555801034231386
330,1823.2867016771531,27.62468052987607,41.607703744211875,37.65272330314983,148.95092784746356,8.193749837165727,wheat,2.7105395047871443
331,1721.8248286047965,113.81832325353602,57.72765919355348,12.527587088343303,225.4231948662984,3.449772035485404,cotton,1.181699489722521
332,1717.0507159972403,12.336206178338596,26.65128140161432,38.4887536922448,218.79188547426435,0.5538766656782114,cotton,1.0298358436140413
333,982.1429650419392,116.15384144797463,27.168461468609333,25.847495194580908,381.3969734537254,9.910345989200984,wheat,1.9983752300704603
334,615.9530447594408,55.38203430757255,52.211229470421706,44.63009516930991,132.3964581569939,5.951904785863338,soybean,1.0783998521700608
335,1495.8864036892282,27.142295781164904,6.911207535638146,75.07600265048235,138.86816291839114,2.195335298818569,soybean,1.9052423774023597
336,1464.347331127769,100.5774364744706,27.54673330508614,28.559163292533277,263.525010174476,3.287211194817384,cotton,1.25084334840381
337,722.0755064930752,70.06201315513572,51.38404909819871,35.62754932089648,355.596825554554,1.9404602304494363,wheat,2.504117163091364
338,1206.9246788771893,60.0893959182949,24.93812495936225,24.238386022250367,195.02054741621083,2.3160733841557954,cotton,1.1781008787494636
339,1210.9900326581203,74.16778227858553,5.632471624121117,46.44786331022072,387.8900058736556,5.122156608315399,rice,3.2075351778204655
340,1617.5413592092916,112.68925296844434,31.019039929387354,60.97172372872994,183.28958514175574,6.22393809448132,soybean,1.7225180513764438
341,1140.0204849992424,90.48779553897944,43.341899821309866,30.00774910216887,75.42272917923907,9.434644614171065,maize,2.5217012360456565
342,1645.264274975804,105.8419069768447,35.96209441609955,40.35693677440467,68.630594904167,5.69232423429172,soybean,1.4237479773140527
343,1154.2798816308684,63.914155508917695,56.76547682468325,74.00911709357605,240.57263544516906,9.773902356169136,soybean,1.621247298391774
344,1630.3653922113422,32.654140758134574,7.283642591132929,16.733287876358766,192.00749424536622,4.499587478001278,rice,3.3019139768010786
345,423.07503326745194,35.22343900762386,29.27174972637249,48.56160299232219,188.5083080798686,4.815160530248822,wheat,2.482837504459159
346,1957.7005156872779,110.05300976547403,38.82694230264968,11.848888705056202,278.78261076993226,8.968072595422422,maize,3.1108353930538266
347,661.6943481673367,71.15473547245297,10.331034556603656,71.68509145307404,225.80236811688593,3.777391708266916,cotton,1.4107949523831131
348,597.5310128479315,98.80001677198771,47.374969671496956,17.61822124673735,164.92246124153047,2.7096306081707557,rice,2.517682836588511
349,1487.3055614355,119.8377076871623,32.83768197527431,75.6024627619588,141.5435687359777,9.514371708912615,soybean,2.006729249679013
350,1192.7513507440867,11.571445709541948,30.30640556780548,71.57630063696921,360.0917718107839,1.283136808193222,soybean,1.8221274493163324
351,1012.9123370050397,48.15157065530037,15.620552042967583,55.46864061756923,313.2644141467997,9.049153860749248,cotton,1.0569285762803793
352,1350.2962224227745,22.13171919845782,55.162789611750725,76.8405077479634,395.62535083791437,5.062116196274846,cotton,0.9029378782578242
353,439.9298234742389,78.8402823371859,42.377134442443506,34.814522745701055,184.74001392688763,5.614919838034551,rice,1.952970090115623
354,1067.0111024665284,119.09435197396495,15.508756394773075,60.23828237726512,312.5711443857689,6.879372429082213,soybean,2.377862847930941
355,1989.1945873073396,24.005976127788426,39.15965630648099,17.743526342063088,387.1237254828311,6.606690782308979,maize,3.457055597401341
356,1543.4360697953273,40.8504962899745,53.38179521970791,37.17475396779156,302.3663563989103,6.764714043698405,rice,3.973936083220454
357,1118.8950949747607,37.68659868394887,39.09696819274111,11.147540955524418,96.52918397614286,2.2293322256591432,soybean,1.5611930002448202
358,1211.7201963522148,88.70303480076343,17.205013774602747,46.584943360761166,239.07237259569882,6.723688736407281,cotton,1.4488919222295882
359,1991.6785458761838,101.45970393739236,55.37507476119375,42.598881247377214,266.00917540854425,7.398218355432354,rice,3.858799796501138
360,1800.2509838041428,15.223397512116373,25.79674465829191,40.454671040802204,371.9872334937597,9.39301474109696,soybean,1.93373591904849
361,1012.7606885386058,19.941442483985615,13.757351104477884,22.200618330161255,399.9682067878516,3.3735709385256216,wheat,2.1490114849390354
362,1519.732667007292,103.35905882203012,38.71211940830597,66.25834989354848,338.6870833267839,9.406053891471043,wheat,2.11919525331108
363,1417.0743481281786,99.13623906513986,50.662719349419895,46.787119726778776,361.3823574456174,5.877363151642836,wheat,2.6224252827150023
364,614.6806904063849,81.71838883140367,16.23490309635243,19.915321032630693,156.5775913770737,1.6365824246608944,cotton,0.9281497726630793
365,1864.6581084176403,111.78266429551954,5.906148141940558,42.45400535213849,342.0211480304353,0.7215692410150001,maize,4.210030777413564
366,685.0769372977222,32.029283855766806,51.95027748984262,44.08876060456946,82.20690106312945,5.451179410617616,maize,3.700546295038749
367,825.041758824125,102.16423421834124,13.534814634249773,78.98449549131118,133.07035733636582,5.612287566204082,soybean,1.6847364218462864
368,772.3654326656064,47.85283589984347,35.65806402116735,17.255669894260237,175.87211833971514,6.550165388772989,maize,3.39880786255863
369,1559.5984403535056,74.28755514021456,5.122094361481015,67.62138706596596,292.33404604119534,5.700973108255368,cotton,1.0724341057230597
370,485.5011699396904,89.05758831689319,14.32973900561675,62.74501984951717,185.28664729008742,5.258494425225462,rice,2.483959146011545
371,477.4950836479672,10.848063270751588,24.03644028728849,50.238077477753414,122.78959430958763,5.473168055364942,wheat,1.730096726941234
372,873.0945514588544,36.31007738046182,57.885935807753626,64.90984345813136,358.9007609220137,3.251576488592384,soybean,2.0719513548202455
373,1313.6426250960035,40.11495003101703,28.420533737619525,62.29903730203389,362.9548718909886,0.9869388783359988,rice,2.668358085959365
374,1027.904947639769,74.42683603059483,49.86458362736057,55.65068476188842,275.5657609303189,5.280491031979044,soybean,1.8813149765872432
375,443.94770958507104,73.6149572347438,50.33823342235741,37.84248410289155,358.91695618421954,1.4103080431971433,soybean,1.1976750515343535
376,567.6509845801187,69.59409924433234,37.80466790875617,23.114162448847672,268.2060013250786,5.606425846307278,cotton,0.7383839915018965
377,596.691698501621,11.487352862180495,56.98447960584049,35.79087221579536,234.90090278524679,8.907941053079924,cotton,1.4152085406082222
378,482.57838728857155,72.07571386095779,57.15168489384056,20.885535755274205,266.0427416836568,2.061317143882704,maize,2.744070337548341
379,872.1741325672281,97.1627682775331,7.187593974323381,21.710298846171245,227.52502456287186,1.1485378395060675,cotton,1.1293422534357267
380,457.6809394834454,74.36266916799346,31.511319981572885,65.40177833432952,247.23029254815665,6.962842015353612,cotton,1.1810462739465655
381,525.4900767279445,88.84490896280467,43.840838771826114,73.52622912851758,75.56952544194102,1.1585377038721292,rice,2.14158765612618
382,1064.7557161502687,119.22455297874224,40.40964553488478,50.85918192494223,137.47429818680735,7.344370741750721,soybean,1.8855427617131129
383,1313.6934711022373,114.46465861410145,25.768606942305812,22.2191974486404,116.962423044841,6.942674643217736,wheat,3.004409209798795
384,1938.6070739465388,87.18000260839086,14.260442258977008,10.578348500176778,153.44613410814662,3.8960840777534744,cotton,1.5652737084924826
385,1356.3021423897735,32.5198972580395,53.35381712883436,73.66522144143171,285.9939527592818,3.277927577434812,wheat,2.0665218703803214
386,1507.5028241140421,85.34921450113136,12.876170462768641,46.46850440671565,177.57243407211996,4.190179841963561,maize,3.5517772250401674
387,1675.2053757104593,73.41688326006107,39.58009496518884,77.43839650093692,124.74347859436247,6.954149209418801,soybean,1.8103489541649702
388,608.7805848102626,92.1974042375874,12.599353627998637,79.54499129599498,220.9822281728622,6.092087509599236,wheat,2.2038521574950254
389,1097.6224920110617,45.829336777028914,46.89020805473809,12.437776154187333,294.1560438558149,1.3998245134841265,rice,2.8454304982967438
390,916.3574419691938,54.93584491211576,59.89981877077326,10.741770615867111,229.83223988499157,1.1693884079459584,soybean,1.5218862161939557
391,811.3607256612523,116.50499178795765,50.524726278819585,10.807494381506876,188.2683083084724,8.1791435119775,wheat,2.15818190377188
392,551.3353037540961,46.638170687800475,12.547704591684935,64.96475748656889,101.67902754366821,7.06627975404696,wheat,2.8090278646361155
393,1380.2337596181465,83.05673164089681,54.608059979764164,28.56690342889369,365.2393612598317,9.445252734687779,cotton,0.6542054986236943
394,1121.6781649733712,29.70675402899505,13.715414450269503,44.960996013161974,122.82034969065887,3.5853866633892197,cotton,1.4109432583651251
395,1010.0709752046312,104.801088593717,58.326293281738884,74.43510150882237,321.3638415443736,5.125337796893675,soybean,2.087917874282622
396,1924.0265056808353,16.58952194534107,9.210303122626664,46.269911114447524,213.49222000677625,1.7484578443660332,wheat,1.9430395067765935
397,1209.7296838231332,101.54318760757064,20.727279903685023,43.55887488164638,80.46724425859446,7.4875623990887465,cotton,1.069366036302695
398,1134.7541164967806,102.95473603347503,5.489251007277238,53.84078744865006,384.8813491646885,2.486544160187843,cotton,1.3907052784485274
399,1853.9925820213684,84.71873235832055,27.74278185885575,42.2573189345391,151.92804951407663,5.938516726126511,maize,4.25560367697037
400,1906.4436352227465,93.98652351296451,43.6048902285263,24.77276872804979,132.52926990568648,0.5792407246512539,rice,3.282933861312347
401,701.4606142975333,108.6300674891358,37.76449080965042,21.874782209012537,62.20638223314602,6.1115185362281395,rice,2.258995432098126
402,781.9196580036082,111.14702789368876,51.14326082358638,52.44444848269215,331.99949830028476,8.449976514947423,maize,3.2871270217655217
403,1125.4636175226128,19.76659846679837,57.58661207404643,47.11940754551088,344.91680032173144,7.117699700321095,maize,3.7130866425925237
404,983.4816082879762,13.664618884881925,30.42023782330328,70.14463301107637,109.04451201032235,3.4818667487290176,maize,3.166112099190968
405,440.60388485599697,20.311134774651862,21.32618413137364,50.31177394787299,314.91548470986237,7.957229831695738,wheat,2.0658880680978133
406,1739.4019537865177,44.69144923187319,24.358146686146057,16.587023197189385,235.85980665912484,1.4595847951380465,wheat,2.9453947244012553
407,1546.5848157182024,28.995356898778677,38.92448169112663,75.97009097943797,369.7250892485181,3.5179271058605184,cotton,1.2120586284648718
408,1190.5302050738387,51.37654752003776,20.372887349210632,76.39921846712153,211.043571637547,5.162461637424749,cotton,1.308884164314227
409,1343.467244762106,107.17678495899015,22.676831051925777,70.91242217571352,195.82528087278237,4.892348196613295,cotton,0.9636062698602801
410,725.6305270783928,69.36824525649101,36.5943918237284,47.24684337920061,313.7315004220306,5.092617457837426,rice,3.1753344984511886
411,1305.2001655414617,73.71395026167482,51.380531260528386,76.80927619090541,277.89422611942905,2.058146416637743,rice,2.9170421075514086
412,811.8967392860152,22.70215837777235,19.6824936456902,31.247363558420382,50.452480054358176,9.995791719894,rice,3.081224870666894
413,1875.4889911184366,82.1765321294002,46.84369758670178,79.90213403988216,286.56307802128333,3.4208257223564753,maize,2.8332512394633778
414,747.5363344061934,70.15810461485995,14.452603116684504,77.65081144149501,172.47989893226455,1.2654604880694422,maize,2.175138637323775
415,949.952018157215,68.94472186370527,16.84261568358717,73.37096305235013,217.17860297055915,9.80358283308007,maize,2.9262171624068802
416,1542.8142098007172,73.43985993259841,49.699285660892734,71.06043491798982,233.37860721318623,7.386324856131261,cotton,1.537260384578832
417,803.7136888565674,36.02951084756998,14.075841422811285,61.294968240871995,154.1344716417255,6.948140075688936,wheat,1.9716919136800153
418,1795.7175066718005,65.60239641037376,57.2359680961854,65.68921825963253,134.65281497392968,9.530948256211692,maize,2.7587361805733184
419,845.920189888449,96.6970005612162,46.73537361719913,10.986998818450386,332.68541859790366,0.6786932535498451,soybean,1.449845393262172
420,1730.0392306380536,83.2707290843959,30.233938514263194,65.10223667053808,147.5655651706661,6.8049605482382,soybean,1.9403076585747194
421,1915.505912106424,77.87325602030833,45.93567756680306,54.735546458189226,234.08313905913135,9.46337920885367,wheat,2.8201778714665178
422,688.1073551600606,23.268017436555844,26.958764950082312,75.71804173813196,170.88164326121245,9.646885458312564,soybean,1.5031593845061553
423,1171.3101371397693,53.09345266389888,25.740777784321285,61.95230702059155,178.65803781943447,0.6413775767334767,soybean,1.7531035167643896
424,625.6220131501605,113.224502176861,7.987558952970982,22.45437925375034,128.2627697265142,9.169400473365886,soybean,1.6696165615057064
425,600.8454432070067,44.10723873375257,17.70658541361576,44.86957179951766,215.54510772462783,8.346068801895377,soybean,1.6835394865332736
426,501.62689642296016,115.24881529731998,58.13084432017163,17.66216730712603,95.15520553212636,0.9390796223232992,rice,2.043004983458382
427,1574.2521740899954,94.99045252360962,43.4177762917253,59.231044532628765,52.25417903699102,6.9894608131660325,wheat,2.7956609206484324
428,840.7661029445175,97.82832328057295,12.422178589339673,28.313446725592264,156.96048574719808,3.5366686516892445,maize,2.910060416309184
429,1014.5436327975931,66.12317394264075,35.02081792721418,26.861923069013585,396.33174231756965,5.227316749486295,soybean,2.028176519068425
430,1070.334845308891,92.17094713699933,20.154094077482995,37.955828450097414,78.38138221857378,4.670871582874327,wheat,2.103181536016632
431,1268.5672022081292,40.680518530941214,18.219249661829892,30.340339505325467,240.20916175840995,3.572342720410249,soybean,2.213776826305175
432,1010.6667335118212,63.12439633501953,21.393118560818333,31.87727668359273,332.9365075770143,4.560754555830786,wheat,2.3118672094889163
433,1768.8451179610342,38.362933306336835,16.51115827652167,75.63986840525368,359.32516226283127,2.1891698614218917,wheat,1.653335299927556
434,1431.793902789376,118.31306775814635,35.06785493210694,74.00820744351877,109.1504707708896,7.8521648157788215,rice,2.6962048894188855
435,666.3786094365139,26.90077376034025,33.208452419234995,27.607994886193055,364.6401318533103,7.7362761297261295,soybean,1.9436784570890888
436,732.5191055038074,109.89490165680056,50.17760963519682,77.33455186974408,85.79247650795224,0.8875957845770994,maize,2.9198199547640593
437,1040.1316190660739,71.70632544549608,49.82522336633866,56.09174030948561,169.8743347142019,8.07871713863127,maize,3.0805766952748805
438,1161.0058954545534,91.42519116946929,20.335385869879303,62.4481487327189,274.987611098261,3.6286061725353043,maize,2.2975011507630585
